Academic Year,County Name,District Name,School Name,School Type,Educational_Type,Low Grade,High Grade,2122_Enrollment,2122_Free_Meal_Count,2122_Free_Meal_Percent,2122_FRPM_Count,2122_FRPM_Percent
2021-2022,Sutter,Yuba City Unified,Park Avenue Elementary,Elementary Schools (Public),Traditional,K,5,528,472,0.894,499,0.945
2021-2022,Sutter,Yuba City Unified,River Valley High,High Schools (Public),Traditional,9,12,1810,1175,0.649,1382,0.764
2021-2022,Sutter,Yuba City Unified,Riverbend Elementary,Elementary Schools (Public),Traditional,K,8,1004,604,0.602,714,0.711
2021-2022,Sutter,Yuba City Unified,Tierra Buena Elementary,Elementary Schools (Public),Traditional,K,8,623,352,0.565,417,0.669
2021-2022,Sutter,Yuba City Unified,Twin Rivers Charter,Elementary Schools (Public),Traditional,K,8,464,156,0.336,198,0.42700000000000005
2021-2022,Sutter,Yuba City Unified,Yuba City Charter,K-12 Schools (Public),Traditional,K,12,261,199,0.762,209,0.8009999999999999
2021-2022,Sutter,Yuba City Unified,Yuba City High,High Schools (Public),Traditional,9,12,1851,1195,0.6459999999999999,1364,0.737
2021-2022,Sutter,Yuba City Unified,Yuba City Independence Academy,Alternative Schools of Choice,Alternative School of Choice,K,12,469,376,0.802,402,0.857
2021-2022,Tehama,Tehama County Department of Education,Lincoln Street,Elementary Schools (Public),Traditional,K,8,91,61,0.67,63,0.6920000000000001
2021-2022,Tehama,Tehama County Department of Education,Tehama County Special Education,Special Education Schools (Public),Special Education School,P,Adult,47,18,0.38299999999999995,19,0.40399999999999997
2021-2022,Tehama,Tehama County Department of Education,Tehama eLearning Academy,High Schools (Public),Traditional,7,12,105,78,0.743,82,0.7809999999999999
2021-2022,Tehama,Tehama County Department of Education,Tehama Oaks High,Juvenile Court Schools,Juvenile Court School,K,12,22,22,1.0,22,1.0
2021-2022,Tehama,Antelope Elementary,Antelope Elementary,Elementary Schools (Public),Traditional,K,5,474,261,0.551,324,0.684
2021-2022,Tehama,Antelope Elementary,Berrendos Middle,Intermediate/Middle Schools (Public),Traditional,6,8,255,122,0.478,148,0.58
2021-2022,Tehama,Antelope Elementary,Lassen-Antelope Volcanic Academy (LAVA),Intermediate/Middle Schools (Public),Traditional,5,8,99,69,0.6970000000000001,75,0.758
2021-2022,Tehama,Antelope Elementary,"Nonpublic, Nonsectarian Schools",,,,,3,2,0.667,2,0.667
2021-2022,Tehama,Antelope Elementary,Plum Valley Elementary,Elementary Schools (Public),Traditional,K,5,26,18,0.6920000000000001,21,0.8079999999999999
2021-2022,Tehama,Corning Union Elementary,Columbia Academy,District Community Day Schools,Community Day School,K,8,12,8,0.667,8,0.667
2021-2022,Tehama,Corning Union Elementary,Maywood Middle,Intermediate/Middle Schools (Public),Traditional,6,8,462,279,0.604,280,0.606
2021-2022,Tehama,Corning Union Elementary,Olive View Elementary,Elementary Schools (Public),Traditional,K,6,554,379,0.684,395,0.713
2021-2022,Tehama,Corning Union Elementary,Rancho Tehama Elementary,Elementary Schools (Public),Traditional,K,5,87,75,0.862,78,0.897
2021-2022,Tehama,Corning Union Elementary,West Street Elementary,Elementary Schools (Public),Traditional,K,6,297,214,0.721,229,0.7709999999999999
2021-2022,Tehama,Corning Union Elementary,Woodson Elementary,Elementary Schools (Public),Traditional,K,8,602,397,0.659,404,0.6709999999999999
2021-2022,Tehama,Corning Union High,Centennial Continuation High,Continuation High Schools,Continuation School,9,12,40,32,0.8,34,0.85
2021-2022,Tehama,Corning Union High,Corning High,High Schools (Public),Traditional,9,12,1014,627,0.618,714,0.7040000000000001
2021-2022,Tehama,Corning Union High,Corning Independent Study,High Schools (Public),Traditional,9,12,41,26,0.634,26,0.634
2021-2022,Tehama,Corning Union High,"Nonpublic, Nonsectarian Schools",,,,,3,3,1.0,3,1.0
2021-2022,Tehama,Evergreen Union,Bend Elementary,Elementary Schools (Public),Traditional,K,8,96,37,0.385,46,0.479
2021-2022,Tehama,Evergreen Union,Evergreen Community Day School (5-8),District Community Day Schools,Community Day School,5,8,2,2,1.0,2,1.0
2021-2022,Tehama,Evergreen Union,Evergreen Community Day School (K-5),District Community Day Schools,Community Day School,K,5,2,2,1.0,2,1.0
2021-2022,Tehama,Evergreen Union,Evergreen Elementary,Elementary Schools (Public),Traditional,K,4,498,256,0.514,289,0.58
2021-2022,Tehama,Evergreen Union,Evergreen Institute of Excellence,K-12 Schools (Public),Traditional,K,12,128,60,0.469,61,0.47700000000000004
2021-2022,Tehama,Evergreen Union,Evergreen Middle,Intermediate/Middle Schools (Public),Traditional,5,8,425,191,0.449,225,0.529
2021-2022,Tehama,Flournoy Union Elementary,Flournoy Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,47,28,0.596,32,0.6809999999999999
2021-2022,Tehama,Gerber Union Elementary,Gerber Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,409,331,0.809,361,0.883
2021-2022,Tehama,Kirkwood Elementary,Kirkwood Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,99,46,0.465,47,0.475
2021-2022,Tehama,Lassen View Union Elementary,Lassen View Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,357,132,0.37,132,0.37
2021-2022,Tehama,Los Molinos Unified,Los Molinos Elementary,Elementary Schools (Public),Traditional,K,8,265,205,0.774,223,0.8420000000000001
2021-2022,Tehama,Los Molinos Unified,Los Molinos High,High Schools (Public),Traditional,9,12,207,125,0.604,134,0.647
2021-2022,Tehama,Los Molinos Unified,Vina Elementary,Elementary Schools (Public),Traditional,1,8,81,47,0.58,54,0.667
2021-2022,Tehama,Red Bluff Union Elementary,Bidwell Elementary,Elementary Schools (Public),Traditional,K,5,402,265,0.659,293,0.7290000000000001
2021-2022,Tehama,Red Bluff Union Elementary,Jackson Heights Elementary,Elementary Schools (Public),Traditional,K,5,446,310,0.695,325,0.7290000000000001
2021-2022,Tehama,Red Bluff Union Elementary,"Nonpublic, Nonsectarian Schools",,,,,2,1,0.5,1,0.5
2021-2022,Tehama,Red Bluff Union Elementary,Vista Preparatory Academy,Intermediate/Middle Schools (Public),Traditional,6,8,558,359,0.643,391,0.701
2021-2022,Tehama,Red Bluff Union Elementary,William M. Metteer Elementary,Elementary Schools (Public),Traditional,K,5,464,327,0.705,355,0.765
2021-2022,Tehama,Red Bluff Joint Union High,Red Bluff High,High Schools (Public),Traditional,9,12,1541,852,0.5529999999999999,965,0.626
2021-2022,Tehama,Red Bluff Joint Union High,Salisbury High (Continuation),Continuation High Schools,Continuation School,9,12,233,166,0.7120000000000001,182,0.7809999999999999
2021-2022,Tehama,Reeds Creek Elementary,Reeds Creek Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,168,69,0.41100000000000003,84,0.5
2021-2022,Tehama,Richfield Elementary,Richfield Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,222,106,0.47700000000000004,113,0.509
2021-2022,Trinity,Trinity County Office of Education,California Heritage Youthbuild Academy II,County Community,County Community School,9,12,79,53,0.6709999999999999,65,0.823
2021-2022,Trinity,Trinity County Office of Education,R.I.S.E. Academy,County Community,County Community School,K,12,10,9,0.9,10,1.0
2021-2022,Trinity,Burnt Ranch Elementary,Burnt Ranch Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,62,32,0.516,43,0.6940000000000001
2021-2022,Trinity,Coffee Creek Elementary,Coffee Creek Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,11,5,0.455,7,0.636
2021-2022,Trinity,Douglas City Elementary,Douglas City Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,162,77,0.475,84,0.519
2021-2022,Trinity,Junction City Elementary,Junction City Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,70,45,0.643,47,0.6709999999999999
2021-2022,Trinity,Lewiston Elementary,Lewiston Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,66,45,0.682,45,0.682
2021-2022,Trinity,Trinity Center Elementary,Trinity Center Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,9,6,0.667,6,0.667
2021-2022,Trinity,Southern Trinity Joint Unified,Hoaglin-Zenia Elementary,Elementary Schools (Public),Traditional,K,8,11,6,0.545,6,0.545
2021-2022,Trinity,Southern Trinity Joint Unified,Mt. Lassic High (Continuation),Continuation High Schools,Continuation School,9,12,2,2,1.0,2,1.0
2021-2022,Trinity,Southern Trinity Joint Unified,Southern Trinity High,High Schools (Public),Traditional,9,12,26,10,0.385,10,0.385
2021-2022,Trinity,Southern Trinity Joint Unified,Van Duzen Elementary,Elementary Schools (Public),Traditional,K,8,50,31,0.62,34,0.68
2021-2022,Trinity,Mountain Valley Unified,Hayfork Elementary,Elementary Schools (Public),Traditional,K,8,216,159,0.736,174,0.8059999999999999
2021-2022,Trinity,Mountain Valley Unified,Hayfork High,High Schools (Public),Traditional,9,12,84,71,0.845,75,0.893
2021-2022,Trinity,Mountain Valley Unified,Valley High,Continuation High Schools,Continuation School,9,12,4,4,1.0,4,1.0
2021-2022,Trinity,Trinity Alps Unified,Alps View High (Continuation),Continuation High Schools,Continuation School,9,12,19,14,0.737,15,0.789
2021-2022,Trinity,Trinity Alps Unified,Trinity High,High Schools (Public),Traditional,9,12,315,139,0.441,184,0.584
2021-2022,Trinity,Trinity Alps Unified,Weaverville Elementary,Elementary Schools (Public),Traditional,K,8,323,150,0.46399999999999997,196,0.607
2021-2022,Tulare,Tulare County Office of Education,Blue Oak Academy,Elementary Schools (Public),Traditional,K,5,313,106,0.33899999999999997,133,0.425
2021-2022,Tulare,Tulare County Office of Education,District Office,,,K,12,1,0,0.0,0,0.0
2021-2022,Tulare,Tulare County Office of Education,Eleanor Roosevelt Community Learning Center,K-12 Schools (Public),Traditional,K,12,397,136,0.34299999999999997,176,0.44299999999999995
2021-2022,Tulare,Tulare County Office of Education,La Sierra High,High Schools (Public),Traditional,7,12,223,168,0.753,185,0.83
2021-2022,Tulare,Tulare County Office of Education,Special Education,Special Education Schools (Public),Special Education School,K,12,1030,608,0.59,686,0.6659999999999999
2021-2022,Tulare,Tulare County Office of Education,Sycamore Valley Academy,Elementary Schools (Public),Traditional,K,8,388,109,0.281,119,0.307
2021-2022,Tulare,Tulare County Office of Education,Tulare County Community,County Community,County Community School,7,12,19,8,0.42100000000000004,8,0.42100000000000004
2021-2022,Tulare,Tulare County Office of Education,Tulare County Court,Juvenile Court Schools,Juvenile Court School,7,12,41,41,1.0,41,1.0
2021-2022,Tulare,Tulare County Office of Education,University Preparatory High,High Schools (Public),Traditional,9,12,263,54,0.205,60,0.228
2021-2022,Tulare,Tulare County Office of Education,Valley Life Charter,K-12 Schools (Public),Traditional,K,12,651,167,0.257,172,0.264
2021-2022,Tulare,Allensworth Elementary,Allensworth Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,80,76,0.95,76,0.95
2021-2022,Tulare,Alpaugh Unified,Alpaugh Elementary,Elementary Schools (Public),Traditional,K,8,256,211,0.8240000000000001,217,0.848
2021-2022,Tulare,Alpaugh Unified,Alpaugh -Senior High,High Schools (Public),Traditional,9,12,97,80,0.825,80,0.825
2021-2022,Tulare,Alpaugh Unified,California Connections Academy@Central,K-12 Schools (Public),Traditional,K,12,665,373,0.561,389,0.585
2021-2022,Tulare,Alta Vista Elementary,Alta Vista Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,514,437,0.85,437,0.85
2021-2022,Tulare,Alta Vista Elementary,Monarch River Academy,K-12 Schools (Public),Traditional,K,12,1108,377,0.34,463,0.418
2021-2022,Tulare,Buena Vista Elementary,Buena Vista Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,191,106,0.555,119,0.623
2021-2022,Tulare,Burton Elementary,Burton Elementary,Elementary Schools (Public),Traditional,K,6,497,379,0.763,381,0.767
2021-2022,Tulare,Burton Elementary,Burton Middle,Intermediate/Middle Schools (Public),Traditional,7,8,544,412,0.757,415,0.763
2021-2022,Tulare,Burton Elementary,Jim Maples Academy,Elementary Schools (Public),Traditional,K,6,449,353,0.7859999999999999,356,0.7929999999999999
2021-2022,Tulare,Burton Elementary,Oak Grove Elementary,Elementary Schools (Public),Traditional,K,6,474,359,0.757,382,0.8059999999999999
2021-2022,Tulare,Burton Elementary,Summit Charter Academy,K-12 Schools (Public),Traditional,K,12,2295,1025,0.447,1123,0.489
2021-2022,Tulare,Burton Elementary,William R. Buckley Elementary,Elementary Schools (Public),Traditional,K,6,513,385,0.75,403,0.7859999999999999
2021-2022,Tulare,Columbine Elementary,Columbine Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,181,90,0.49700000000000005,103,0.569
2021-2022,Tulare,Cutler-Orosi Joint Unified,Cutler Elementary,Elementary Schools (Public),Traditional,K,5,616,549,0.8909999999999999,586,0.951
2021-2022,Tulare,Cutler-Orosi Joint Unified,Cutler-Orosi Community Day,District Community Day Schools,Community Day School,7,12,12,12,1.0,12,1.0
2021-2022,Tulare,Cutler-Orosi Joint Unified,El Monte Middle,Intermediate/Middle Schools (Public),Traditional,6,8,949,816,0.86,902,0.95
2021-2022,Tulare,Cutler-Orosi Joint Unified,Esperanza High,Alternative Schools of Choice,Alternative School of Choice,K,12,53,39,0.736,40,0.755
2021-2022,Tulare,Cutler-Orosi Joint Unified,Golden Valley Elementary,Elementary Schools (Public),Traditional,K,5,678,571,0.8420000000000001,631,0.9309999999999999
2021-2022,Tulare,Cutler-Orosi Joint Unified,Lovell High,Continuation High Schools,Continuation School,9,12,28,27,0.9640000000000001,27,0.9640000000000001
2021-2022,Tulare,Cutler-Orosi Joint Unified,Orosi High,High Schools (Public),Traditional,9,12,1060,828,0.7809999999999999,882,0.8320000000000001
2021-2022,Tulare,Cutler-Orosi Joint Unified,Palm Elementary,Elementary Schools (Public),Traditional,K,5,547,471,0.861,521,0.9520000000000001
2021-2022,Tulare,Ducor Union Elementary,Ducor Union Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,124,65,0.524,65,0.524
2021-2022,Tulare,Earlimart Elementary,Alila,Elementary Schools (Public),Traditional,K,5,415,377,0.9079999999999999,394,0.9490000000000001
2021-2022,Tulare,Earlimart Elementary,Earlimart Elementary,Elementary Schools (Public),Traditional,K,5,536,453,0.845,499,0.9309999999999999
2021-2022,Tulare,Earlimart Elementary,Earlimart Middle,Intermediate/Middle Schools (Public),Traditional,6,8,494,431,0.872,463,0.937
2021-2022,Tulare,Hope Elementary,Hope Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,232,148,0.638,167,0.72
2021-2022,Tulare,Hot Springs Elementary,Hot Springs Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,8,8,1.0,8,1.0
2021-2022,Tulare,Kings River Union Elementary,Kings River Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,380,323,0.85,345,0.9079999999999999
2021-2022,Tulare,Liberty Elementary,Liberty Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,749,309,0.413,390,0.521
2021-2022,Tulare,Lindsay Unified,Jefferson Elementary,Elementary Schools (Public),Traditional,K,8,411,346,0.8420000000000001,372,0.905
2021-2022,Tulare,Lindsay Unified,John J. Cairns Continuation,Continuation High Schools,Continuation School,9,12,68,57,0.838,57,0.838
2021-2022,Tulare,Lindsay Unified,Kennedy Elementary,Elementary Schools (Public),Traditional,K,8,364,305,0.838,326,0.8959999999999999
2021-2022,Tulare,Lindsay Unified,Lincoln Elementary,Elementary Schools (Public),Traditional,K,8,422,351,0.8320000000000001,377,0.893
2021-2022,Tulare,Lindsay Unified,Lindsay Community Day,District Community Day Schools,Community Day School,7,12,8,6,0.75,6,0.75
2021-2022,Tulare,Lindsay Unified,Lindsay Senior High,High Schools (Public),Traditional,9,12,1146,928,0.81,1012,0.883
2021-2022,Tulare,Lindsay Unified,Loma Vista Charter,K-12 Schools (Public),Traditional,K,12,33,25,0.758,27,0.818
2021-2022,Tulare,Lindsay Unified,Reagan Elementary,Elementary Schools (Public),Traditional,K,8,359,314,0.875,327,0.9109999999999999
2021-2022,Tulare,Lindsay Unified,Roosevelt Elementary,Elementary Schools (Public),Traditional,K,8,485,388,0.8,417,0.86
2021-2022,Tulare,Lindsay Unified,Washington Elementary,Elementary Schools (Public),Traditional,P,8,704,588,0.835,621,0.882
2021-2022,Tulare,Monson-Sultana Joint Union Elementary,Monson-Sultana Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,447,349,0.7809999999999999,374,0.8370000000000001
2021-2022,Tulare,Oak Valley Union Elementary,Oak Valley Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,569,353,0.62,435,0.764
2021-2022,Tulare,Outside Creek Elementary,Outside Creek Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,126,106,0.841,109,0.865
2021-2022,Tulare,Palo Verde Union Elementary,Palo Verde Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,488,354,0.725,378,0.775
2021-2022,Tulare,Pixley Union Elementary,Pixley Elementary,Elementary Schools (Public),Traditional,K,5,574,552,0.9620000000000001,559,0.9740000000000001
2021-2022,Tulare,Pixley Union Elementary,Pixley Middle,Intermediate/Middle Schools (Public),Traditional,6,8,315,294,0.9329999999999999,303,0.9620000000000001
2021-2022,Tulare,Pleasant View Elementary,Pleasant View Elementary,Elementary Schools (Public),Traditional,K,8,426,374,0.878,386,0.9059999999999999
2021-2022,Tulare,Richgrove Elementary,Richgrove Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,531,462,0.87,476,0.8959999999999999
2021-2022,Tulare,Rockford Elementary,Rockford Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,323,323,1.0,323,1.0
2021-2022,Tulare,Saucelito Elementary,Saucelito Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,77,65,0.8440000000000001,68,0.883
2021-2022,Tulare,Sequoia Union Elementary,Sequoia Elementary Charter,Elementary Schools (Public),Traditional,K,7,346,127,0.36700000000000005,133,0.384
2021-2022,Tulare,Sequoia Union Elementary,Sequoia Union Elementary,Junior High Schools (Public),Traditional,8,8,38,18,0.474,19,0.5
