Academic Year,County Name,District Name,School Name,School Type,Educational_Type,Low Grade,High Grade,1920_Enrollment,1920_Free_Meal_Count,1920_Free_Meal_Percent,1920_FRPM_Count,1920_FRPM_Percent
2019-2020,Orange,Anaheim Union High,Anaheim High,High Schools (Public),Traditional,9,12,3016,2219,0.736,2593,0.86
2019-2020,Orange,Anaheim Union High,Polaris High (Alternative),Alternative Schools of Choice,Alternative School of Choice,7,12,115,62,0.539,63,0.5479999999999999
2019-2020,Orange,Anaheim Union High,Oxford Academy,High Schools (Public),Traditional,7,12,1274,346,0.272,446,0.35
2019-2020,Orange,Anaheim Union High,Gilbert High (Continuation),Continuation High Schools,Continuation School,9,12,595,442,0.743,481,0.8079999999999999
2019-2020,Orange,Anaheim Union High,Katella High,High Schools (Public),Traditional,9,12,2785,1918,0.6890000000000001,2278,0.818
2019-2020,Orange,Anaheim Union High,John F. Kennedy High,High Schools (Public),Traditional,9,12,2347,941,0.401,1158,0.493
2019-2020,Orange,Anaheim Union High,Loara High,High Schools (Public),Traditional,9,12,1918,1351,0.7040000000000001,1578,0.823
2019-2020,Orange,Anaheim Union High,Magnolia High,High Schools (Public),Traditional,9,12,1630,1243,0.763,1391,0.853
2019-2020,Orange,Anaheim Union High,Savanna High,High Schools (Public),Traditional,9,12,1806,1217,0.674,1432,0.7929999999999999
2019-2020,Orange,Anaheim Union High,Western High,High Schools (Public),Traditional,9,12,1898,1369,0.721,1529,0.8059999999999999
2019-2020,Orange,Anaheim Union High,Brookhurst Junior High,Intermediate/Middle Schools (Public),Traditional,7,8,1081,756,0.6990000000000001,898,0.831
2019-2020,Orange,Anaheim Union High,Dale Junior High,Intermediate/Middle Schools (Public),Traditional,7,8,1056,826,0.782,925,0.8759999999999999
2019-2020,Orange,Anaheim Union High,Orangeview Junior High,Intermediate/Middle Schools (Public),Traditional,7,8,871,625,0.718,717,0.823
2019-2020,Orange,Anaheim Union High,South Junior High,Intermediate/Middle Schools (Public),Traditional,7,8,1526,1092,0.716,1313,0.86
2019-2020,Orange,Anaheim Union High,Sycamore Junior High,Intermediate/Middle Schools (Public),Traditional,7,8,1324,1051,0.794,1206,0.9109999999999999
2019-2020,Orange,Anaheim Union High,Walker Junior High,Intermediate/Middle Schools (Public),Traditional,7,8,1071,458,0.428,563,0.526
2019-2020,Orange,Anaheim Union High,Ball Junior High,Intermediate/Middle Schools (Public),Traditional,7,8,937,712,0.76,823,0.878
2019-2020,Orange,Anaheim Union High,Hope,Special Education Schools (Public),Special Education School,7,Adult,232,114,0.491,145,0.625
2019-2020,Orange,Anaheim Union High,Lexington Junior High,Intermediate/Middle Schools (Public),Traditional,7,8,1347,398,0.295,484,0.359
2019-2020,Orange,Brea-Olinda Unified,"Nonpublic, Nonsectarian Schools",,,,,15,3,0.2,3,0.2
2019-2020,Orange,Brea-Olinda Unified,Brea Canyon High (Continuation),Continuation High Schools,Continuation School,9,12,73,52,0.7120000000000001,56,0.767
2019-2020,Orange,Brea-Olinda Unified,Brea-Olinda High,High Schools (Public),Traditional,9,12,1731,424,0.245,529,0.306
2019-2020,Orange,Brea-Olinda Unified,Arovista Elementary,Elementary Schools (Public),Traditional,K,6,435,126,0.29,157,0.361
2019-2020,Orange,Brea-Olinda Unified,Laurel Elementary Magnet School of Innovation and Career Exploration,Elementary Schools (Public),Traditional,K,6,473,193,0.408,228,0.48200000000000004
2019-2020,Orange,Brea-Olinda Unified,Mariposa Elementary,Elementary Schools (Public),Traditional,K,6,608,108,0.17800000000000002,137,0.225
2019-2020,Orange,Brea-Olinda Unified,Olinda Elementary,Elementary Schools (Public),Traditional,K,6,665,108,0.162,124,0.18600000000000003
2019-2020,Orange,Brea-Olinda Unified,Brea Junior High,Intermediate/Middle Schools (Public),Traditional,7,8,965,304,0.315,361,0.374
2019-2020,Orange,Brea-Olinda Unified,Fanning Academy of Science and Technology,Elementary Schools (Public),Traditional,K,6,525,101,0.192,131,0.25
2019-2020,Orange,Brea-Olinda Unified,Brea Country Hills Elementary,Elementary Schools (Public),Traditional,K,6,595,119,0.2,160,0.26899999999999996
2019-2020,Orange,Buena Park Elementary,"Nonpublic, Nonsectarian Schools",,,,,8,4,0.5,5,0.625
2019-2020,Orange,Buena Park Elementary,Arthur F. Corey Elementary,Elementary Schools (Public),Traditional,K,6,534,245,0.45899999999999996,293,0.5489999999999999
2019-2020,Orange,Buena Park Elementary,Carl E. Gilbert Elementary,Elementary Schools (Public),Traditional,K,6,586,501,0.855,538,0.9179999999999999
2019-2020,Orange,Buena Park Elementary,Charles G. Emery Elementary,Elementary Schools (Public),Traditional,K,6,645,271,0.42,322,0.499
2019-2020,Orange,Buena Park Elementary,Gordon H. Beatty Elementary,Elementary Schools (Public),Traditional,K,6,760,473,0.622,519,0.6829999999999999
2019-2020,Orange,Buena Park Elementary,Buena Park Junior High,Intermediate/Middle Schools (Public),Traditional,7,8,971,662,0.682,752,0.774
2019-2020,Orange,Buena Park Elementary,James A. Whitaker Elementary,Elementary Schools (Public),Traditional,K,6,513,398,0.7759999999999999,462,0.9009999999999999
2019-2020,Orange,Buena Park Elementary,Mabel L. Pendleton Elementary,Elementary Schools (Public),Traditional,K,6,447,326,0.7290000000000001,364,0.8140000000000001
2019-2020,Orange,Capistrano Unified,"Nonpublic, Nonsectarian Schools",,,,,77,15,0.195,15,0.195
2019-2020,Orange,Capistrano Unified,Canyon Vista Elementary,Elementary Schools (Public),Traditional,K,5,523,52,0.099,52,0.099
2019-2020,Orange,Capistrano Unified,Vista del Mar Elementary,Elementary Schools (Public),Traditional,K,5,943,79,0.084,79,0.084
2019-2020,Orange,Capistrano Unified,Vista del Mar Middle,Intermediate/Middle Schools (Public),Traditional,6,8,673,62,0.092,63,0.094
2019-2020,Orange,Capistrano Unified,Ladera Ranch Elementary,Elementary Schools (Public),Traditional,K,5,684,106,0.155,106,0.155
2019-2020,Orange,Capistrano Unified,Ladera Ranch Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1460,135,0.092,136,0.09300000000000001
2019-2020,Orange,Capistrano Unified,California Connections Academy Southern California,K-12 Schools (Public),Traditional,K,12,4039,1603,0.397,1806,0.447
2019-2020,Orange,Capistrano Unified,Oso Grande Elementary,Elementary Schools (Public),Traditional,K,5,1079,66,0.061,66,0.061
2019-2020,Orange,Capistrano Unified,Arroyo Vista Middle,Intermediate/Middle Schools (Public),Traditional,6,8,375,38,0.10099999999999999,38,0.10099999999999999
2019-2020,Orange,Capistrano Unified,Capistrano Virtual/Home,Alternative Schools of Choice,Alternative School of Choice,K,8,96,16,0.16699999999999998,16,0.16699999999999998
2019-2020,Orange,Capistrano Unified,San Juan Hills High,High Schools (Public),Traditional,9,12,2811,821,0.292,825,0.293
2019-2020,Orange,Capistrano Unified,Carl Hankey Middle,Intermediate/Middle Schools (Public),Traditional,6,8,216,86,0.39799999999999996,86,0.39799999999999996
2019-2020,Orange,Capistrano Unified,Community Roots Academy,Elementary Schools (Public),Traditional,K,8,746,55,0.07400000000000001,65,0.087
2019-2020,Orange,Capistrano Unified,California Preparatory Academy,Alternative Schools of Choice,Alternative School of Choice,9,12,152,13,0.086,13,0.086
2019-2020,Orange,Capistrano Unified,Oxford Preparatory Academy - South Orange County,Elementary Schools (Public),Traditional,K,8,792,96,0.121,105,0.133
2019-2020,Orange,Capistrano Unified,Esencia,Elementary Schools (Public),Traditional,K,5,637,58,0.091,59,0.09300000000000001
2019-2020,Orange,Capistrano Unified,Esencia Middle,Intermediate/Middle Schools (Public),Traditional,6,8,68,14,0.20600000000000002,14,0.20600000000000002
2019-2020,Orange,Capistrano Unified,Capistrano Valley High,High Schools (Public),Traditional,9,12,2069,601,0.29,601,0.29
2019-2020,Orange,Capistrano Unified,Aliso Niguel High,High Schools (Public),Traditional,9,12,3036,610,0.201,616,0.203
2019-2020,Orange,Capistrano Unified,Tesoro High,High Schools (Public),Traditional,9,12,2518,262,0.10400000000000001,267,0.106
2019-2020,Orange,Capistrano Unified,Bridges Community Day,District Community Day Schools,Community Day School,7,12,8,2,0.25,2,0.25
2019-2020,Orange,Capistrano Unified,Junipero Serra High,Continuation High Schools,Continuation School,9,12,136,81,0.596,82,0.603
2019-2020,Orange,Capistrano Unified,San Clemente High,High Schools (Public),Traditional,9,12,2992,800,0.267,813,0.272
2019-2020,Orange,Capistrano Unified,Dana Hills High,High Schools (Public),Traditional,9,12,2357,696,0.295,701,0.297
2019-2020,Orange,Capistrano Unified,Concordia Elementary,Elementary Schools (Public),Traditional,K,5,561,105,0.187,105,0.187
2019-2020,Orange,Capistrano Unified,Las Palmas Elementary,Elementary Schools (Public),Traditional,K,5,887,380,0.428,382,0.431
2019-2020,Orange,Capistrano Unified,Palisades Elementary,Elementary Schools (Public),Traditional,K,5,411,162,0.39399999999999996,164,0.39899999999999997
2019-2020,Orange,Capistrano Unified,Richard Henry Dana Elementary,Elementary Schools (Public),Traditional,K,5,201,157,0.7809999999999999,157,0.7809999999999999
2019-2020,Orange,Capistrano Unified,San Juan Elementary,Elementary Schools (Public),Traditional,K,5,774,532,0.687,533,0.6890000000000001
2019-2020,Orange,Capistrano Unified,Marco Forster Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1349,884,0.655,888,0.6579999999999999
2019-2020,Orange,Capistrano Unified,Viejo Elementary,Elementary Schools (Public),Traditional,K,5,467,229,0.49,229,0.49
2019-2020,Orange,Capistrano Unified,Castille Elementary,Elementary Schools (Public),Traditional,K,5,541,109,0.201,109,0.201
2019-2020,Orange,Capistrano Unified,Del Obispo Elementary,Elementary Schools (Public),Traditional,K,5,371,224,0.604,228,0.615
2019-2020,Orange,Capistrano Unified,Moulton Elementary,Elementary Schools (Public),Traditional,K,5,602,123,0.204,125,0.20800000000000002
2019-2020,Orange,Capistrano Unified,Niguel Hills Middle,Intermediate/Middle Schools (Public),Traditional,6,8,891,288,0.32299999999999995,289,0.324
2019-2020,Orange,Capistrano Unified,Harold Ambuehl Elementary,Elementary Schools (Public),Traditional,K,5,351,120,0.342,120,0.342
2019-2020,Orange,Capistrano Unified,Shorecliffs Middle,Intermediate/Middle Schools (Public),Traditional,6,8,883,308,0.349,311,0.35200000000000004
2019-2020,Orange,Capistrano Unified,Carl Hankey Elementary,Elementary Schools (Public),Traditional,K,5,345,149,0.43200000000000005,151,0.43799999999999994
2019-2020,Orange,Capistrano Unified,Newhart Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1226,298,0.243,299,0.244
2019-2020,Orange,Capistrano Unified,Marian Bergeson Elementary,Elementary Schools (Public),Traditional,K,5,599,122,0.204,122,0.204
2019-2020,Orange,Capistrano Unified,Truman Benedict Elementary,Elementary Schools (Public),Traditional,K,5,688,76,0.11,76,0.11
2019-2020,Orange,Capistrano Unified,George White Elementary,Elementary Schools (Public),Traditional,K,5,523,151,0.289,153,0.293
2019-2020,Orange,Capistrano Unified,Philip J. Reilly Elementary,Elementary Schools (Public),Traditional,K,5,479,79,0.165,80,0.16699999999999998
2019-2020,Orange,Capistrano Unified,Arroyo Vista Elementary,Elementary Schools (Public),Traditional,K,5,522,70,0.134,70,0.134
2019-2020,Orange,Capistrano Unified,Aliso Viejo Middle,Intermediate/Middle Schools (Public),Traditional,6,8,957,245,0.256,248,0.259
2019-2020,Orange,Capistrano Unified,Bathgate Elementary,Elementary Schools (Public),Traditional,K,5,629,129,0.205,129,0.205
2019-2020,Orange,Capistrano Unified,Hidden Hills Elementary,Elementary Schools (Public),Traditional,K,5,362,263,0.727,266,0.735
2019-2020,Orange,Capistrano Unified,Clarence Lobo Elementary,Elementary Schools (Public),Traditional,K,5,396,184,0.465,184,0.465
2019-2020,Orange,Capistrano Unified,John Malcom Elementary,Elementary Schools (Public),Traditional,K,5,626,92,0.147,92,0.147
2019-2020,Orange,Capistrano Unified,Wood Canyon Elementary,Elementary Schools (Public),Traditional,K,5,452,178,0.39399999999999996,178,0.39399999999999996
2019-2020,Orange,Capistrano Unified,Oak Grove Elementary,Elementary Schools (Public),Traditional,K,5,670,101,0.151,101,0.151
2019-2020,Orange,Capistrano Unified,Las Flores Elementary,Elementary Schools (Public),Traditional,K,5,448,77,0.172,78,0.174
2019-2020,Orange,Capistrano Unified,Wagon Wheel Elementary,Elementary Schools (Public),Traditional,K,5,422,23,0.055,23,0.055
2019-2020,Orange,Capistrano Unified,Bernice Ayer Middle,Intermediate/Middle Schools (Public),Traditional,6,8,861,292,0.33899999999999997,296,0.344
2019-2020,Orange,Capistrano Unified,Don Juan Avila Elementary,Elementary Schools (Public),Traditional,K,5,766,132,0.172,132,0.172
2019-2020,Orange,Capistrano Unified,Don Juan Avila Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1098,199,0.18100000000000002,201,0.183
2019-2020,Orange,Capistrano Unified,Las Flores Middle,Intermediate/Middle Schools (Public),Traditional,6,8,828,99,0.12,101,0.122
2019-2020,Orange,Capistrano Unified,Kinoshita Elementary,Elementary Schools (Public),Traditional,K,5,516,485,0.94,486,0.9420000000000001
2019-2020,Orange,Capistrano Unified,Tijeras Creek Elementary,Elementary Schools (Public),Traditional,K,5,317,35,0.11,35,0.11
2019-2020,Orange,Capistrano Unified,Journey,Elementary Schools (Public),Traditional,K,8,587,83,0.141,100,0.17
2019-2020,Orange,Capistrano Unified,Richard Henry Dana Exceptional Needs,Special Education Schools (Public),Special Education School,K,6,47,16,0.34,16,0.34
2019-2020,Orange,Capistrano Unified,Chaparral Elementary,Elementary Schools (Public),Traditional,K,5,781,73,0.09300000000000001,73,0.09300000000000001
2019-2020,Orange,Capistrano Unified,Marblehead Elementary,Elementary Schools (Public),Traditional,K,5,312,158,0.506,158,0.506
2019-2020,Orange,Capistrano Unified,Laguna Niguel Elementary,Elementary Schools (Public),Traditional,K,5,432,100,0.231,100,0.231
2019-2020,Orange,Capistrano Unified,Opportunities for Learning - Capistrano,K-12 Schools (Public),Traditional,K,12,129,41,0.318,50,0.38799999999999996
2019-2020,Orange,Centralia Elementary,"Nonpublic, Nonsectarian Schools",,,,,4,3,0.75,3,0.75
2019-2020,Orange,Centralia Elementary,Buena Terra Elementary,Elementary Schools (Public),Traditional,K,6,625,231,0.37,297,0.475
2019-2020,Orange,Centralia Elementary,Centralia Elementary,Elementary Schools (Public),Traditional,K,6,474,385,0.812,440,0.9279999999999999
2019-2020,Orange,Centralia Elementary,Danbrook Elementary,Elementary Schools (Public),Traditional,K,6,512,440,0.8590000000000001,488,0.953
2019-2020,Orange,Centralia Elementary,George B. Miller Elementary,Elementary Schools (Public),Traditional,K,6,564,178,0.316,209,0.371
2019-2020,Orange,Centralia Elementary,Glen H. Dysinger Sr. Elementary,Elementary Schools (Public),Traditional,K,6,495,225,0.455,278,0.562
2019-2020,Orange,Centralia Elementary,Raymond Temple Elementary,Elementary Schools (Public),Traditional,K,6,484,246,0.508,291,0.601
2019-2020,Orange,Centralia Elementary,San Marino Elementary,Elementary Schools (Public),Traditional,K,6,537,304,0.5660000000000001,359,0.669
2019-2020,Orange,Centralia Elementary,Los Coyotes Elementary,Elementary Schools (Public),Traditional,K,6,523,81,0.155,115,0.22
2019-2020,Orange,Cypress Elementary,"Nonpublic, Nonsectarian Schools",,,,,1,1,1.0,1,1.0
2019-2020,Orange,Cypress Elementary,A. E. Arnold Elementary,Elementary Schools (Public),Traditional,K,6,697,215,0.308,255,0.366
2019-2020,Orange,Cypress Elementary,Clara J. King Elementary,Elementary Schools (Public),Traditional,K,6,570,271,0.475,334,0.586
2019-2020,Orange,Cypress Elementary,Frank Vessels Elementary,Elementary Schools (Public),Traditional,K,6,668,154,0.231,183,0.27399999999999997
2019-2020,Orange,Cypress Elementary,Juliet Morris Elementary,Elementary Schools (Public),Traditional,K,6,684,166,0.243,212,0.31
2019-2020,Orange,Cypress Elementary,Margaret Landell Elementary,Elementary Schools (Public),Traditional,K,6,746,100,0.134,111,0.149
2019-2020,Orange,Cypress Elementary,Steve Luther Elementary,Elementary Schools (Public),Traditional,K,6,447,168,0.376,181,0.405
2019-2020,Orange,Fountain Valley Elementary,"Nonpublic, Nonsectarian Schools",,,,,4,1,0.25,1,0.25
2019-2020,Orange,Fountain Valley Elementary,Fulton (Harry C.) Middle,Intermediate/Middle Schools (Public),Traditional,6,8,758,131,0.17300000000000001,146,0.193
2019-2020,Orange,Fountain Valley Elementary,Tamura (Hisamatsu) Elementary,Elementary Schools (Public),Traditional,K,5,580,107,0.184,122,0.21
2019-2020,Orange,Fountain Valley Elementary,Gisler (Robert) Elementary,Elementary Schools (Public),Traditional,K,5,554,118,0.213,131,0.23600000000000002
2019-2020,Orange,Fountain Valley Elementary,Newland (William T.) Elementary,Elementary Schools (Public),Traditional,K,5,525,73,0.139,74,0.141
2019-2020,Orange,Fountain Valley Elementary,Cox (James H.) Elementary,Elementary Schools (Public),Traditional,K,5,691,199,0.28800000000000003,245,0.355
2019-2020,Orange,Fountain Valley Elementary,Oka (Isojiro) Elementary,Elementary Schools (Public),Traditional,K,5,447,100,0.22399999999999998,116,0.26
