Academic Year,County Name,District Name,School Name,School Type,Educational_Type,Low Grade,High Grade,1819_Enrollment,1819_Free_Meal_Count,1819_Free_Meal_Percent,1819_FRPM_Count,1819_FRPM_Percent
2018-2019,Alameda,New Haven Unified,Delaine Eastin Elementary,Elementary Schools (Public),Traditional,K,5,765,122,0.159,160,0.209
2018-2019,Alameda,Oakland Unified,"Nonpublic, Nonsectarian Schools",,,,,151,44,0.29100000000000004,45,0.298
2018-2019,Alameda,Oakland Unified,Oakland Unity High,High Schools (Public),Traditional,9,12,359,271,0.755,306,0.852
2018-2019,Alameda,Oakland Unified,MetWest High,High Schools (Public),Traditional,9,12,160,115,0.7190000000000001,128,0.8
2018-2019,Alameda,Oakland Unified,Think College Now,Elementary Schools (Public),Traditional,K,5,305,257,0.843,279,0.915
2018-2019,Alameda,Oakland Unified,EnCompass Academy Elementary,Elementary Schools (Public),Traditional,K,5,327,290,0.887,296,0.905
2018-2019,Alameda,Oakland Unified,Community Day High,District Community Day Schools,Community Day School,9,12,25,17,0.68,18,0.72
2018-2019,Alameda,Oakland Unified,Community Day Middle,District Community Day Schools,Community Day School,6,8,9,8,0.889,8,0.889
2018-2019,Alameda,Oakland Unified,Bay Area Technology,K-12 Schools (Public),Traditional,6,12,299,149,0.498,160,0.535
2018-2019,Alameda,Oakland Unified,Lighthouse Community Charter High,High Schools (Public),Traditional,9,12,280,182,0.65,221,0.789
2018-2019,Alameda,Oakland Unified,Aspire Berkley Maynard Academy,Elementary Schools (Public),Traditional,K,8,587,360,0.613,407,0.693
2018-2019,Alameda,Oakland Unified,McClymonds High,High Schools (Public),Traditional,9,12,383,316,0.825,328,0.856
2018-2019,Alameda,Oakland Unified,Reach Academy,Elementary Schools (Public),Traditional,K,5,383,337,0.88,347,0.9059999999999999
2018-2019,Alameda,Oakland Unified,Manzanita SEED Elementary,Elementary Schools (Public),Traditional,K,5,391,239,0.611,255,0.652
2018-2019,Alameda,Oakland Unified,Sankofa Academy,Elementary Schools (Public),Traditional,P,5,189,148,0.7829999999999999,155,0.82
2018-2019,Alameda,Oakland Unified,Rise Community,Elementary Schools (Public),Traditional,K,5,233,220,0.9440000000000001,227,0.9740000000000001
2018-2019,Alameda,Oakland Unified,Achieve Academy,Elementary Schools (Public),Traditional,K,5,638,526,0.8240000000000001,572,0.897
2018-2019,Alameda,Oakland Unified,American Indian Public High,High Schools (Public),Traditional,9,12,411,258,0.628,290,0.706
2018-2019,Alameda,Oakland Unified,United for Success Academy,Intermediate/Middle Schools (Public),Traditional,6,8,370,334,0.903,345,0.932
2018-2019,Alameda,Oakland Unified,Alliance Academy,Intermediate/Middle Schools (Public),Traditional,6,8,287,268,0.934,273,0.951
2018-2019,Alameda,Oakland Unified,Elmhurst Community Prep,Intermediate/Middle Schools (Public),Traditional,6,8,372,337,0.9059999999999999,351,0.9440000000000001
2018-2019,Alameda,Oakland Unified,Coliseum College Prep Academy,K-12 Schools (Public),Traditional,6,12,486,416,0.856,457,0.94
2018-2019,Alameda,Oakland Unified,ROOTS International Academy,Intermediate/Middle Schools (Public),Traditional,6,8,273,244,0.894,261,0.956
2018-2019,Alameda,Oakland Unified,Fred T. Korematsu Discovery Academy,Elementary Schools (Public),Traditional,K,5,295,275,0.932,284,0.963
2018-2019,Alameda,Oakland Unified,American Indian Public Charter II,Elementary Schools (Public),Traditional,K,8,794,515,0.649,600,0.7559999999999999
2018-2019,Alameda,Oakland Unified,Oakland Charter High,High Schools (Public),Traditional,9,12,459,337,0.7340000000000001,380,0.828
2018-2019,Alameda,Oakland Unified,KIPP Bridge Academy,Intermediate/Middle Schools (Public),Traditional,K,8,528,371,0.703,423,0.8009999999999999
2018-2019,Alameda,Oakland Unified,Community United Elementary,Elementary Schools (Public),Traditional,K,5,351,315,0.897,339,0.966
2018-2019,Alameda,Oakland Unified,ARISE High,High Schools (Public),Traditional,9,12,317,199,0.628,227,0.716
2018-2019,Alameda,Oakland Unified,Civicorps Corpsmember Academy,High Schools (Public),Traditional,9,Adult,60,55,0.917,55,0.917
2018-2019,Alameda,Oakland Unified,Futures Elementary,Elementary Schools (Public),Traditional,K,5,312,299,0.958,303,0.971
2018-2019,Alameda,Oakland Unified,Global Family,Elementary Schools (Public),Traditional,K,5,444,397,0.894,422,0.95
2018-2019,Alameda,Oakland Unified,Learning Without Limits,Elementary Schools (Public),Traditional,K,5,429,330,0.769,380,0.8859999999999999
2018-2019,Alameda,Oakland Unified,East Oakland Pride Elementary,Elementary Schools (Public),Traditional,K,5,337,311,0.9229999999999999,322,0.955
2018-2019,Alameda,Oakland Unified,Greenleaf Elementary,Elementary Schools (Public),Traditional,K,8,635,552,0.8690000000000001,595,0.937
2018-2019,Alameda,Oakland Unified,West Oakland Middle,Intermediate/Middle Schools (Public),Traditional,6,8,199,181,0.91,187,0.94
2018-2019,Alameda,Oakland Unified,Oakland International High,Alternative Schools of Choice,Alternative School of Choice,9,12,369,340,0.9209999999999999,358,0.97
2018-2019,Alameda,Oakland Unified,Aspire Golden State College Preparatory Academy,K-12 Schools (Public),Traditional,6,12,618,494,0.799,550,0.89
2018-2019,Alameda,Oakland Unified,Ralph J. Bunche High,Continuation High Schools,Continuation School,9,12,124,105,0.847,107,0.863
2018-2019,Alameda,Oakland Unified,Gateway to College at Laney College,Alternative Schools of Choice,Alternative School of Choice,9,12,78,35,0.449,37,0.474
2018-2019,Alameda,Oakland Unified,Aspire ERES Academy,Elementary Schools (Public),Traditional,K,8,237,218,0.92,227,0.958
2018-2019,Alameda,Oakland Unified,Young Adult Program,Special Education Schools (Public),Special Education School,12,12,165,34,0.20600000000000002,37,0.22399999999999998
2018-2019,Alameda,Oakland Unified,Home and Hospital Program,K-12 Schools (Public),Home and Hospital,K,12,13,7,0.5379999999999999,7,0.5379999999999999
2018-2019,Alameda,Oakland Unified,Vincent Academy,Elementary Schools (Public),Traditional,K,5,242,178,0.736,193,0.7979999999999999
2018-2019,Alameda,Oakland Unified,Castlemont High,High Schools (Public),Traditional,9,12,835,740,0.8859999999999999,762,0.9129999999999999
2018-2019,Alameda,Oakland Unified,Fremont High,High Schools (Public),Traditional,9,12,771,704,0.9129999999999999,728,0.9440000000000001
2018-2019,Alameda,Oakland Unified,LPS Oakland R & D Campus,High Schools (Public),Traditional,9,12,483,429,0.888,468,0.9690000000000001
2018-2019,Alameda,Oakland Unified,Aspire College Academy,Elementary Schools (Public),Traditional,K,5,286,216,0.755,247,0.8640000000000001
2018-2019,Alameda,Oakland Unified,Epic Charter,Intermediate/Middle Schools (Public),Traditional,6,8,316,257,0.813,281,0.889
2018-2019,Alameda,Oakland Unified,Downtown Charter Academy,Intermediate/Middle Schools (Public),Traditional,6,8,305,201,0.659,240,0.787
2018-2019,Alameda,Oakland Unified,East Bay Innovation Academy,K-12 Schools (Public),Traditional,6,12,562,112,0.19899999999999998,139,0.247
2018-2019,Alameda,Oakland Unified,Rudsdale Continuation,Continuation High Schools,Continuation School,9,12,255,218,0.855,226,0.8859999999999999
2018-2019,Alameda,Oakland Unified,Street Academy (Alternative),Alternative Schools of Choice,Alternative School of Choice,9,12,107,90,0.841,92,0.86
2018-2019,Alameda,Oakland Unified,LIFE Academy,K-12 Schools (Public),Traditional,6,12,463,384,0.8290000000000001,421,0.909
2018-2019,Alameda,Oakland Unified,"Oakland Military Institute, College Preparatory Academy",K-12 Schools (Public),Traditional,6,12,743,484,0.6509999999999999,572,0.77
2018-2019,Alameda,Oakland Unified,Lighthouse Community Charter,Elementary Schools (Public),Traditional,K,8,505,351,0.695,412,0.816
2018-2019,Alameda,Oakland Unified,Aspire Lionel Wilson College Preparatory Academy,K-12 Schools (Public),Traditional,6,12,525,396,0.754,438,0.8340000000000001
2018-2019,Alameda,Oakland Unified,Aspire Triumph Technology Academy,Elementary Schools (Public),Traditional,K,5,284,262,0.9229999999999999,271,0.9540000000000001
2018-2019,Alameda,Oakland Unified,Roses in Concrete,Elementary Schools (Public),Traditional,K,8,368,181,0.49200000000000005,204,0.5539999999999999
2018-2019,Alameda,Oakland Unified,Francophone Charter School of Oakland,Elementary Schools (Public),Traditional,K,8,226,54,0.239,61,0.27
2018-2019,Alameda,Oakland Unified,Conservatory of Vocal/Instrumental Arts High,High Schools (Public),Traditional,9,12,74,31,0.419,41,0.5539999999999999
2018-2019,Alameda,Oakland Unified,Dewey Academy,Continuation High Schools,Continuation School,9,12,229,191,0.8340000000000001,200,0.873
2018-2019,Alameda,Oakland Unified,Lodestar: A Lighthouse Community Charter Public,K-12 Schools (Public),Traditional,K,12,522,189,0.36200000000000004,189,0.36200000000000004
2018-2019,Alameda,Oakland Unified,Oakland SOL (School of Language) Dual Language Middle,Intermediate/Middle Schools (Public),Traditional,6,8,100,71,0.71,81,0.81
2018-2019,Alameda,Oakland Unified,Oakland High,High Schools (Public),Traditional,9,12,1642,1323,0.8059999999999999,1429,0.87
2018-2019,Alameda,Oakland Unified,Oakland Technical High,High Schools (Public),Traditional,9,12,2016,845,0.419,962,0.47700000000000004
2018-2019,Alameda,Oakland Unified,Skyline High,High Schools (Public),Traditional,9,12,1592,1057,0.664,1155,0.726
2018-2019,Alameda,Oakland Unified,Oakland School for the Arts,K-12 Schools (Public),Traditional,6,12,749,93,0.124,101,0.135
2018-2019,Alameda,Oakland Unified,Allendale Elementary,Elementary Schools (Public),Traditional,K,5,401,312,0.778,333,0.83
2018-2019,Alameda,Oakland Unified,Chabot Elementary,Elementary Schools (Public),Traditional,K,5,580,68,0.11699999999999999,72,0.124
2018-2019,Alameda,Oakland Unified,Bella Vista Elementary,Elementary Schools (Public),Traditional,K,5,469,338,0.721,372,0.7929999999999999
2018-2019,Alameda,Oakland Unified,Brookfield Elementary,Elementary Schools (Public),Traditional,K,5,232,194,0.836,208,0.897
2018-2019,Alameda,Oakland Unified,Burckhalter Elementary,Elementary Schools (Public),Traditional,K,5,249,200,0.8029999999999999,211,0.847
2018-2019,Alameda,Oakland Unified,Carl B. Munck Elementary,Elementary Schools (Public),Traditional,K,5,228,152,0.667,161,0.706
2018-2019,Alameda,Oakland Unified,Howard Elementary,Elementary Schools (Public),Traditional,K,5,194,161,0.83,170,0.8759999999999999
2018-2019,Alameda,Oakland Unified,Cleveland Elementary,Elementary Schools (Public),Traditional,K,5,404,162,0.401,186,0.46
2018-2019,Alameda,Oakland Unified,Crocker Highlands Elementary,Elementary Schools (Public),Traditional,K,5,466,27,0.057999999999999996,28,0.06
2018-2019,Alameda,Oakland Unified,Emerson Elementary,Elementary Schools (Public),Traditional,K,5,308,212,0.688,234,0.76
2018-2019,Alameda,Oakland Unified,Franklin Elementary,Elementary Schools (Public),Traditional,K,5,653,559,0.856,589,0.902
2018-2019,Alameda,Oakland Unified,Fruitvale Elementary,Elementary Schools (Public),Traditional,K,5,332,287,0.8640000000000001,295,0.889
2018-2019,Alameda,Oakland Unified,Garfield Elementary,Elementary Schools (Public),Traditional,K,5,668,573,0.858,614,0.919
2018-2019,Alameda,Oakland Unified,Glenview Elementary,Elementary Schools (Public),Traditional,K,5,465,123,0.265,126,0.271
2018-2019,Alameda,Oakland Unified,Grass Valley Elementary,Elementary Schools (Public),Traditional,K,5,269,185,0.688,205,0.762
2018-2019,Alameda,Oakland Unified,Kaiser Elementary,Elementary Schools (Public),Traditional,K,5,268,76,0.284,86,0.321
2018-2019,Alameda,Oakland Unified,New Highland Academy,Elementary Schools (Public),Traditional,K,5,356,329,0.924,347,0.975
2018-2019,Alameda,Oakland Unified,Hillcrest Elementary,Elementary Schools (Public),Traditional,K,8,388,35,0.09,37,0.095
2018-2019,Alameda,Oakland Unified,Horace Mann Elementary,Elementary Schools (Public),Traditional,K,5,294,261,0.888,270,0.9179999999999999
2018-2019,Alameda,Oakland Unified,Joaquin Miller Elementary,Elementary Schools (Public),Traditional,K,5,443,130,0.293,144,0.325
2018-2019,Alameda,Oakland Unified,MLK / Lafayette Elementary,Elementary Schools (Public),Traditional,3,5,83,72,0.867,74,0.892
2018-2019,Alameda,Oakland Unified,Laurel Elementary,Elementary Schools (Public),Traditional,K,5,475,358,0.754,399,0.84
2018-2019,Alameda,Oakland Unified,Lincoln Elementary,Elementary Schools (Public),Traditional,K,5,739,492,0.6659999999999999,554,0.75
2018-2019,Alameda,Oakland Unified,Manzanita Community,Elementary Schools (Public),Traditional,K,5,412,351,0.852,374,0.9079999999999999
2018-2019,Alameda,Oakland Unified,Markham Elementary,Elementary Schools (Public),Traditional,K,5,330,305,0.924,319,0.9670000000000001
2018-2019,Alameda,Oakland Unified,Bridges Academy,Elementary Schools (Public),Traditional,K,5,439,410,0.934,425,0.968
2018-2019,Alameda,Oakland Unified,Montclair Elementary,Elementary Schools (Public),Traditional,K,5,640,118,0.184,137,0.214
2018-2019,Alameda,Oakland Unified,Parker Elementary,Elementary Schools (Public),Traditional,K,8,314,282,0.898,290,0.924
2018-2019,Alameda,Oakland Unified,Peralta Elementary,Elementary Schools (Public),Traditional,K,5,331,49,0.14800000000000002,51,0.154
2018-2019,Alameda,Oakland Unified,Piedmont Avenue Elementary,Elementary Schools (Public),Traditional,K,5,329,225,0.684,246,0.748
2018-2019,Alameda,Oakland Unified,Prescott,Elementary Schools (Public),Traditional,K,5,151,133,0.8809999999999999,138,0.914
2018-2019,Alameda,Oakland Unified,Redwood Heights Elementary,Elementary Schools (Public),Traditional,K,5,372,67,0.18,72,0.19399999999999998
2018-2019,Alameda,Oakland Unified,Sequoia Elementary,Elementary Schools (Public),Traditional,K,5,436,106,0.243,108,0.248
2018-2019,Alameda,Oakland Unified,Madison Park Academy TK-5,Elementary Schools (Public),Traditional,K,5,277,244,0.8809999999999999,256,0.924
2018-2019,Alameda,Oakland Unified,Esperanza Elementary,Elementary Schools (Public),Traditional,K,5,345,294,0.852,319,0.925
2018-2019,Alameda,Oakland Unified,Thornhill Elementary,Elementary Schools (Public),Traditional,K,5,410,52,0.127,53,0.129
2018-2019,Alameda,Oakland Unified,ACORN Woodland Elementary,Elementary Schools (Public),Traditional,K,5,286,243,0.85,263,0.92
2018-2019,Alameda,Oakland Unified,Bret Harte Middle,Intermediate/Middle Schools (Public),Traditional,6,9,556,447,0.804,474,0.853
2018-2019,Alameda,Oakland Unified,Claremont Middle,Intermediate/Middle Schools (Public),Traditional,6,8,485,180,0.371,201,0.414
2018-2019,Alameda,Oakland Unified,Frick Middle,Intermediate/Middle Schools (Public),Traditional,6,8,231,216,0.935,220,0.9520000000000001
2018-2019,Alameda,Oakland Unified,Hoover Elementary,Elementary Schools (Public),Traditional,K,5,269,246,0.914,254,0.9440000000000001
2018-2019,Alameda,Oakland Unified,Edna Brewer Middle,Intermediate/Middle Schools (Public),Traditional,6,8,808,414,0.512,456,0.564
2018-2019,Alameda,Oakland Unified,Montera Middle,Intermediate/Middle Schools (Public),Traditional,6,8,727,349,0.48,394,0.542
2018-2019,Alameda,Oakland Unified,Roosevelt Middle,Intermediate/Middle Schools (Public),Traditional,6,8,568,499,0.879,527,0.9279999999999999
2018-2019,Alameda,Oakland Unified,Westlake Middle,Intermediate/Middle Schools (Public),Traditional,6,8,307,240,0.782,262,0.853
2018-2019,Alameda,Oakland Unified,Madison Park Academy 6-12,K-12 Schools (Public),Traditional,6,12,774,692,0.894,732,0.946
2018-2019,Alameda,Oakland Unified,"Martin Luther King, Jr. Elementary",Elementary Schools (Public),Traditional,P,4,314,293,0.9329999999999999,302,0.9620000000000001
2018-2019,Alameda,Oakland Unified,La Escuelita Elementary,Elementary Schools (Public),Traditional,K,8,406,334,0.823,371,0.914
2018-2019,Alameda,Oakland Unified,Oakland Charter Academy,Intermediate/Middle Schools (Public),Traditional,6,8,235,191,0.813,216,0.919
2018-2019,Alameda,Oakland Unified,American Indian Public Charter,Junior High Schools (Public),Traditional,6,8,161,107,0.665,119,0.7390000000000001
2018-2019,Alameda,Oakland Unified,"Independent Study, Sojourner Truth",Opportunity Schools,Opportunity School,K,12,166,104,0.627,108,0.6509999999999999
2018-2019,Alameda,Oakland Unified,Aspire Monarch Academy,Elementary Schools (Public),Traditional,K,5,418,327,0.782,377,0.902
2018-2019,Alameda,Oakland Unified,North Oakland Community Charter,Elementary Schools (Public),Traditional,K,8,172,82,0.47700000000000004,89,0.517
2018-2019,Alameda,Oakland Unified,ASCEND,Elementary Schools (Public),Traditional,K,8,486,344,0.708,411,0.846
2018-2019,Alameda,Oakland Unified,International Community,Elementary Schools (Public),Traditional,K,5,293,265,0.904,276,0.9420000000000001
2018-2019,Alameda,Oakland Unified,Melrose Leadership Academy,Elementary Schools (Public),Traditional,K,8,538,195,0.36200000000000004,229,0.426
2018-2019,Alameda,Oakland Unified,Urban Promise Academy,Intermediate/Middle Schools (Public),Traditional,6,8,370,332,0.897,359,0.97
2018-2019,Alameda,Piedmont City Unified,"Nonpublic, Nonsectarian Schools",,,,,14,0,0.0,0,0.0
2018-2019,Alameda,Piedmont City Unified,Millennium High Alternative,Continuation High Schools,Continuation School,9,12,65,11,0.16899999999999998,11,0.16899999999999998
2018-2019,Alameda,Piedmont City Unified,Piedmont High,High Schools (Public),Traditional,9,12,855,11,0.013000000000000001,11,0.013000000000000001
2018-2019,Alameda,Piedmont City Unified,Beach Elementary,Elementary Schools (Public),Traditional,K,5,276,8,0.028999999999999998,8,0.028999999999999998
2018-2019,Alameda,Piedmont City Unified,Havens Elementary,Elementary Schools (Public),Traditional,K,5,439,4,0.009000000000000001,4,0.009000000000000001
